20758 580 258 697 5008 3104 1694 15 14 72 51 63 277 610 832 1001 1957 375 423 542
30941 629 315 694 6507 3484 2016 13 17 66 74 74 462 803 1194 1404 2508 443 579 657
20517 552 333 699 5287 1978 1240 7 9 32 46 48 270 593 722 900 1467 317 348 475
16975 606 263 979 6605 1730 1104 16 8 42 28 76 217 499 751 777 1269 206 279 525
19535 515 294 792 6045 2105 1218 10 4 28 28 44 229 472 715 716 1247 202 279 413
18500 395 255 916 5312 2035 1143 9 12 42 33 33 249 480 651 631 1284 258 327 462
20148 485 218 845 4908 2038 1352 11 12 42 30 60 245 468 666 682 1317 293 322 400
20961 543 263 741 5587 2134 1441 11 13 31 65 50 265 523 731 860 1500 258 361 509
26386 511 278 600 5857 2330 1642 7 19 53 57 65 330 542 922 968 1710 320 355 517
22812 614 376 777 6556 1703 1664 4 9 35 45 59 273 584 820 1001 1563 254 319 567
19687 524 292 833 5712 1577 1421 7 20 44 33 42 241 495 607 707 1249 199 283 428
20473 470 218 708 4676 1676 1463 7 11 45 40 48 208 341 609 667 1289 272 274 482
20540 433 194 675 4924 1801 1441 10 13 44 49 81 178 420 597 676 1387 249 303 490
22358 362 211 593 4412 1981 1719 7 8 38 39 65 250 427 733 843 1667 271 329 478
25086 547 284 769 5911 2438 2094 16 14 51 61 58 321 610 836 1076 2078 384 449 642
25957 520 303 649 5636 2403 2038 21 13 47 80 58 360 562 805 1149 1833 392 467 675
22406 498 283 674 4910 1965 1700 5 6 47 59 41 294 423 717 895 1423 352 346 586
20411 480 235 617 5290 1505 1365 3 10 26 49 41 208 447 489 742 1301 252 282 551
19513 418 243 675 5214 1683 1095 21 4 43 28 37 190 396 495 602 1177 233 259 487
18512 372 202 576 5002 1705 1204 11 10 41 39 37 158 466 595 547 1211 218 257 480
20040 448 158 664 5129 1999 1434 5 6 26 30 36 232 437 617 707 1295 307 312 473
21325 494 258 1181 5848 2629 1932 17 14 43 49 61 256 669 845 1064 1588 339 374 556
22476 612 307 792 6289 2319 1874 7 17 66 53 67 344 579 977 1206 1601 367 447 673
21498 652 347 775 7223 2007 1972 1 20 66 46 68 322 652 905 1241 1519 299 334 654
18231 534 230 780 6036 1904 1527 6 16 48 30 50 253 576 745 901 1247 282 323 555
18018 471 211 807 5117 1708 1361 14 11 40 38 60 229 479 643 788 1228 216 278 524
17268 434 233 797 4437 1994 1633 9 16 36 47 46 238 454 697 823 1253 258 320 573
16657 477 272 836 4866 2036 1635 7 11 37 49 48 233 389 619 896 1362 298 329 517
18624 477 239 768 5256 2080 1896 7 11 53 57 65 294 467 771 1083 1555 342 393 568
19104 527 311 644 5557 2103 1988 18 9 35 52 64 313 546 814 1294 1557 313 370 623
